,selling_price,Company,CarName,km_driven,cost/km,engine,max_power,owner,seats,Age,Dealer,Individual,Trustmark Dealer,Automatic,Manual,CNG,Diesel,LPG,Petrol
4984,1000000,Mahindra,XUV500,24700,5.625,2179,140.0,1,7.0,10,0,1,0,0,1,0,1,0,0
4985,65000,Chevrolet,Spark,100000,5.555555555555555,995,62.0,3,5.0,17,0,1,0,0,1,0,0,0,1
4986,500000,Maruti,Ignis,10000,4.786979415988511,1197,81.8,1,5.0,6,0,1,0,0,1,0,0,0,1
4987,300000,Maruti,SX4,50000,6.666666666666667,1586,104.68,1,5.0,15,0,1,0,0,1,0,0,0,1
4988,125000,Maruti,800,80000,6.211180124223602,796,37.0,1,4.0,16,0,1,0,0,1,0,0,0,1
4989,550000,Hyundai,Grand,25000,5.291005291005291,1197,82.0,1,5.0,8,0,1,0,0,1,0,0,0,1
4990,150000,Maruti,Alto,80000,5.0761421319796955,796,46.3,3,5.0,18,0,1,0,0,1,0,0,0,1
4991,891000,Mahindra,Scorpio,80000,5.844155844155844,2179,120.0,1,7.0,8,0,1,0,0,1,0,1,0,0
4992,1050000,Toyota,Innova,70000,6.928406466512702,2494,100.6,1,7.0,10,0,1,0,0,1,0,1,0,0
4993,750000,Maruti,Baleno,15000,4.739336492890995,998,100.5,1,5.0,7,0,1,0,0,1,0,0,0,1
4994,380000,Hyundai,i20,27500,5.405405405405405,1197,82.9,1,5.0,13,0,1,0,0,1,0,0,0,1
4995,800000,Toyota,Innova,110000,6.928406466512702,2494,100.6,2,8.0,12,0,1,0,0,1,0,1,0,0
4996,200000,Mahindra,Logan,120000,6.369426751592357,1390,75.0,1,5.0,15,0,1,0,0,1,0,0,0,1
4997,700000,Maruti,Ciaz,70000,3.2039871840512637,1248,88.5,1,5.0,9,0,1,0,0,1,0,1,0,0
4998,229999,Toyota,Qualis,290000,6.870229007633588,2446,75.0,1,10.0,23,0,1,0,0,1,0,1,0,0
4999,300000,Honda,Accord,74000,7.8125,2354,177.6,2,5.0,15,0,1,0,0,1,0,0,0,1
5000,670000,Honda,Mobilio,120000,3.71900826446281,1498,98.6,1,7.0,10,0,1,0,0,1,0,1,0,0
5001,210000,Honda,City,140000,5.649717514124294,1497,78.0,1,5.0,18,0,1,0,0,1,0,0,0,1
5002,370000,Maruti,Ignis,40000,4.786979415988511,1197,81.8,1,5.0,8,0,1,0,0,1,0,0,0,1
5003,600000,Maruti,Baleno,20000,4.672897196261682,1197,83.1,1,5.0,6,0,1,0,1,0,0,0,0,1
5004,810000,Maruti,Vitara,15000,3.7037037037037037,1248,88.5,1,5.0,5,0,1,0,0,1,0,1,0,0
5006,346000,Tata,Tiago,16000,4.194630872483222,1199,84.0,1,5.0,6,0,1,0,0,1,0,0,0,1
5007,55000,Honda,City,130000,7.6923076923076925,1343,90.0,1,5.0,20,0,1,0,0,1,0,0,0,1
5008,250000,Tata,Safari,118000,6.460875807609476,2179,138.03,2,7.0,13,0,1,0,0,1,0,1,0,0
5009,120000,Maruti,Swift,44000,6.211180124223602,1298,88.2,2,5.0,19,0,1,0,0,1,0,0,0,1
5010,600000,Maruti,Ertiga,50000,4.333172845450169,1248,88.8,2,7.0,12,0,1,0,0,1,0,1,0,0
5011,330000,Maruti,Eeco,60000,6.506180871828237,1196,73.0,1,5.0,9,0,1,0,0,1,0,0,0,1
5012,400000,Hyundai,i20,147000,5.376344086021505,1197,81.83,2,5.0,11,0,1,0,0,1,0,0,0,1
5013,100000,Tata,Indica,40000,5.357142857142857,1405,62.0,2,5.0,21,0,1,0,0,1,0,1,0,0
5014,450000,Maruti,Swift,100000,5.2356020942408374,1197,85.8,3,5.0,11,0,1,0,0,1,0,0,0,1
5015,800000,Maruti,Ertiga,55000,3.6704730831973897,1248,88.5,1,7.0,8,0,1,0,0,1,0,1,0,0
5016,340000,Maruti,Celerio,40000,3.2585083272990585,793,47.0,2,5.0,10,0,1,0,0,1,0,1,0,0
5017,225000,Maruti,Ritz,64000,4.265402843601896,1248,73.9,3,5.0,15,0,1,0,0,1,0,1,0,0
5018,55000,Maruti,Zen,100000,5.780346820809248,993,60.0,2,5.0,23,0,1,0,0,1,0,0,0,1
5019,900000,Maruti,Ertiga,50000,3.6704730831973897,1248,88.5,1,7.0,9,0,1,0,0,1,0,1,0,0
5020,2500000,Volvo,S60,30000,10.0,1984,181.0,1,5.0,11,0,1,0,1,0,0,1,0,0
5021,465000,Maruti,Wagon,30000,4.875670404680643,998,67.04,1,5.0,7,0,1,0,0,1,0,0,0,1
5022,70000,Maruti,Zen,150000,5.780346820809248,993,60.0,1,5.0,21,0,1,0,0,1,0,0,0,1
5023,400000,Tata,Zest,24177,5.691519635742743,1193,88.7,1,5.0,9,0,1,0,0,1,0,0,0,1
5024,185000,Tata,Indigo,80000,5.590062111801242,1405,70.0,1,5.0,13,0,1,0,0,1,0,1,0,0
5025,140000,Maruti,Wagon,150000,5.291005291005291,998,67.1,2,5.0,19,0,1,0,0,1,0,0,0,1
5026,415000,Renault,Lodgy,120000,4.277566539923955,1461,83.8,2,7.0,10,0,1,0,0,1,0,1,0,0
5027,532000,Mahindra,Scorpio,121779,7.468879668049792,2179,120.0,1,8.0,13,0,1,0,0,1,0,1,0,0
5028,600000,Maruti,Baleno,56000,3.2858707557502735,1248,74.0,1,5.0,8,0,1,0,0,1,0,1,0,0
5029,150000,Maruti,SX4,100000,6.666666666666667,1586,104.68,4,5.0,17,0,1,0,0,1,0,0,0,1
5030,459999,Maruti,Swift,12000,4.901960784313726,1197,81.8,1,5.0,7,0,1,0,0,1,0,0,0,1
5031,800000,Maruti,Vitara,15381,3.7037037037037037,1248,88.5,1,5.0,8,0,1,0,0,1,0,1,0,0
5032,310000,Mahindra,Bolero,5000,6.61764705882353,2523,63.0,1,7.0,14,0,1,0,0,1,0,1,0,0
5033,475000,Nissan,Terrano,40000,4.734350341925302,1461,108.5,1,5.0,11,0,1,0,0,1,0,1,0,0
5034,310000,Maruti,Wagon,35000,2.819548872180451,998,58.16,2,5.0,9,0,1,0,0,1,1,0,0,0
5035,350000,Maruti,Alto,10000,4.175365344467641,998,67.05,1,5.0,7,0,1,0,0,1,0,0,0,1
5036,1800000,Mahindra,XUV500,10000,5.625,2179,140.0,1,7.0,6,0,1,0,0,1,0,1,0,0
5037,640000,Maruti,Swift,25000,4.545454545454546,1197,81.8,1,5.0,7,0,1,0,1,0,0,0,0,1
5038,350000,Maruti,Wagon,50000,4.875670404680643,998,67.0,1,5.0,8,0,1,0,1,0,0,0,0,1
5039,600000,Tata,Nexon,30000,5.882352941176471,1198,108.5,1,5.0,7,0,1,0,0,1,0,0,0,1
5040,575000,Hyundai,Verna,23000,3.765690376569038,1582,126.2,1,5.0,10,0,1,0,0,1,0,1,0,0
5041,974000,Mahindra,Thar,15000,5.438066465256798,2498,105.0,1,6.0,6,0,1,0,0,1,0,1,0,0
5042,445000,Maruti,Wagon,5000,4.875670404680643,998,67.0,2,5.0,7,0,1,0,1,0,0,0,0,1
5043,580000,Maruti,Ertiga,15000,4.333172845450169,1248,88.76,2,7.0,10,0,1,0,0,1,0,1,0,0
5044,1050000,Hyundai,Creta,20000,4.072398190045249,1396,88.7,1,5.0,5,0,1,0,0,1,0,1,0,0
5045,600000,Ford,EcoSport,50000,3.9525691699604746,1498,98.59,1,5.0,10,0,1,0,0,1,0,1,0,0
5046,370000,Ford,Figo,40000,5.506607929515418,1196,86.8,2,5.0,8,0,1,0,0,1,0,0,0,1
5047,150000,Maruti,Zen,70000,5.4945054945054945,1061,64.0,3,5.0,18,0,1,0,0,1,0,0,0,1
5048,483000,Maruti,Celerio,15000,4.329004329004329,998,67.04,1,5.0,8,0,1,0,0,1,0,0,0,1
5049,470000,Hyundai,Grand,10000,5.291005291005291,1197,82.0,1,5.0,9,0,1,0,0,1,0,0,0,1
5050,950000,Maruti,Vitara,25000,3.7037037037037037,1248,88.5,1,5.0,7,0,1,0,0,1,0,1,0,0
5051,450000,Hyundai,Verna,50000,5.878894767783656,1591,121.3,3,5.0,12,0,1,0,0,1,0,0,0,1
5052,345000,Toyota,Etios,70000,5.681818181818182,1496,88.7,1,5.0,14,0,1,0,0,1,0,0,0,1
5053,600000,Maruti,Ignis,5000,4.786979415988511,1197,81.8,1,5.0,5,0,1,0,1,0,0,0,0,1
5054,300000,Maruti,A-Star,60000,5.2631578947368425,998,66.1,1,5.0,16,0,1,0,0,1,0,0,0,1
5055,160000,Maruti,Zen,74800,5.4945054945054945,998,67.1,2,5.0,18,0,1,0,0,1,0,0,0,1
5056,120000,Maruti,800,80000,6.211180124223602,796,37.0,2,4.0,21,0,1,0,0,1,0,0,0,1
5057,220000,Maruti,Eeco,270000,3.4184138559708295,1196,61.7,1,5.0,13,0,1,0,0,1,1,0,0,0
5058,340000,Hyundai,EON,120000,4.926108374384237,998,68.05,1,5.0,7,0,1,0,0,1,0,0,0,1
5059,138000,Honda,City,120000,5.649717514124294,1497,78.0,2,5.0,18,0,1,0,0,1,0,0,0,1
5061,231000,Maruti,Swift,80000,5.714285714285714,1298,85.8,3,5.0,15,0,1,0,0,1,0,0,0,1
5062,800000,Mahindra,XUV500,120000,5.960264900662252,2179,140.0,2,7.0,12,0,1,0,0,1,0,1,0,0
5063,960000,Mahindra,XUV300,20000,5.882352941176471,1197,108.6,1,5.0,6,0,1,0,0,1,0,0,0,1
5064,120000,Maruti,Wagon,70000,5.291005291005291,1061,67.0,2,5.0,16,0,1,0,0,1,0,0,0,1
5065,270000,Maruti,Wagon,40000,5.291005291005291,998,67.1,1,5.0,13,0,1,0,0,1,0,0,0,1
5066,200000,Maruti,Ritz,100000,4.739336492890995,1197,85.8,2,5.0,14,0,1,0,0,1,0,0,0,1
5067,328000,Maruti,Swift,123000,5.376344086021505,1197,85.8,1,5.0,13,0,1,0,0,1,0,0,0,1
5068,432000,Hyundai,Verna,77000,4.032258064516129,1582,126.32,1,5.0,13,0,1,0,0,1,0,1,0,0
5069,565000,Volkswagen,Polo,7000,5.324813631522896,999,75.0,1,5.0,6,0,1,0,0,1,0,0,0,1
5070,390000,Maruti,Eeco,70000,6.506180871828237,1196,73.0,1,5.0,8,0,1,0,0,1,0,0,0,1
5071,600000,Ford,Figo,30000,3.4843205574912894,1498,99.0,1,5.0,8,0,1,0,0,1,0,1,0,0
5072,250000,Hyundai,i20,120000,3.9130434782608696,1396,90.0,3,5.0,14,0,1,0,0,1,0,1,0,0
5073,165000,Chevrolet,Spark,70000,5.555555555555555,995,62.0,1,5.0,14,0,1,0,0,1,0,0,0,1
5074,421000,Honda,City,105000,5.882352941176471,1497,118.0,1,5.0,14,0,1,0,0,1,0,0,0,1
5075,225000,Hyundai,Accent,109322,6.112469437652812,1495,93.7,2,5.0,13,0,1,0,0,1,0,0,0,1
5076,350000,Nissan,Sunny,120000,4.1589648798521255,1461,84.8,1,5.0,12,0,1,0,0,1,0,1,0,0
5077,1757000,Jeep,Compass,24000,5.263157894736842,1956,170.0,1,5.0,7,0,1,0,0,1,0,1,0,0
5078,600000,Maruti,Baleno,70000,3.2858707557502735,1248,74.0,2,5.0,10,0,1,0,0,1,0,1,0,0
5079,515000,Tata,Tiago,35000,4.166666666666667,1199,83.81,1,5.0,7,0,1,0,0,1,0,0,0,1
5080,80000,Maruti,800,80000,6.211180124223602,796,37.0,3,4.0,26,0,1,0,0,1,0,0,0,1
5081,800000,Maruti,SX4,70000,3.8054968287526427,1248,88.5,2,5.0,8,0,1,0,0,1,0,1,0,0
5082,120000,Mahindra,Scorpio,100000,8.571428571428571,2179,120.0,4,7.0,21,0,1,0,0,1,0,1,0,0
5083,2711000,Jaguar,XE,9000,6.61764705882353,1999,177.0,1,5.0,8,1,0,0,1,0,0,1,0,0
5084,5150000,Lexus,ES,20000,4.470272686633884,2487,214.56,1,5.0,6,1,0,0,1,0,0,0,0,1
5085,3200000,Jaguar,XF,45000,4.655975168132437,1999,177.0,1,5.0,8,1,0,0,1,0,0,1,0,0
5086,503000,Tata,Safari,110000,6.382978723404255,2179,147.94,1,7.0,10,0,1,0,0,1,0,1,0,0
5087,3800000,Volvo,XC40,20000,5.0,1969,190.0,1,5.0,6,0,1,0,1,0,0,1,0,0
5088,2000000,Toyota,Camry,68089,5.219206680584551,2494,157.7,1,5.0,9,0,0,1,1,0,0,0,0,1
5089,225000,Maruti,Wagon,58343,4.589261128958238,998,67.05,1,5.0,12,0,0,1,0,1,0,0,0,1
5090,740000,Maruti,Baleno,38817,3.2858707557502735,1248,74.0,1,5.0,7,1,0,0,0,1,0,1,0,0
5091,550000,Honda,Jazz,56494,5.4945054945054945,1199,88.7,1,5.0,9,0,0,1,0,1,0,0,0,1
5092,750000,Toyota,Innova,79328,6.928406466512702,2494,100.6,2,7.0,12,0,0,1,0,1,0,1,0,0
5093,650000,Maruti,Swift,5621,4.545454545454546,1197,81.8,1,5.0,6,0,0,1,1,0,0,0,0,1
5094,625000,Toyota,Etios,25538,5.959475566150179,1496,88.73,1,5.0,8,0,0,1,0,1,0,0,0,1
5095,600000,Maruti,Swift,69779,4.545454545454546,1197,81.8,1,5.0,7,1,0,0,1,0,0,0,0,1
5096,450000,Hyundai,Grand,56290,3.75,1186,73.97,1,5.0,8,1,0,0,0,1,0,1,0,0
5097,5400000,BMW,X4,7500,5.363528009535161,1995,190.0,1,5.0,6,1,0,0,1,0,0,1,0,0
5098,5500000,BMW,X4,8500,5.363528009535161,1995,190.0,1,5.0,6,1,0,0,1,0,0,1,0,0
5099,779000,Honda,Amaze,7032,5.2631578947368425,1199,88.76,1,5.0,6,0,0,1,1,0,0,0,0,1
5100,645000,Skoda,Rapid,11000,6.9930069930069925,1598,103.5,1,5.0,9,1,0,0,1,0,0,0,0,1
5101,2475000,Volvo,V40,2000,5.357142857142857,1984,150.0,1,5.0,7,1,0,0,1,0,0,1,0,0
5102,475000,Maruti,Wagon,40000,4.875670404680643,998,67.04,1,5.0,8,0,1,0,0,1,0,0,0,1
5103,400000,Maruti,Wagon,20000,4.875670404680643,998,67.0,1,5.0,10,0,1,0,1,0,0,0,0,1
5105,300000,Fiat,Grande,60000,4.433497536945812,1248,75.0,1,5.0,14,0,1,0,0,1,0,1,0,0
5106,400000,Mahindra,Scorpio,475000,6.666666666666667,2179,115.0,3,5.0,14,0,1,0,0,1,0,1,0,0
5107,235000,Maruti,Wagon,70000,5.780346820809248,1061,64.0,2,5.0,16,0,1,0,0,1,0,0,0,1
5108,350000,Maruti,Wagon,40000,4.875670404680643,998,67.04,2,5.0,10,0,1,0,0,1,0,0,0,1
5109,625000,Maruti,Swift,34000,3.1690140845070425,1248,74.02,2,5.0,8,0,1,0,0,1,0,1,0,0
5110,525000,Mahindra,XUV500,120000,5.960264900662252,2179,140.0,1,7.0,11,0,1,0,0,1,0,1,0,0
5111,550000,Tata,Tigor,10000,4.926108374384237,1199,84.0,1,5.0,7,0,1,0,0,1,0,0,0,1
5112,550000,Mahindra,Bolero,80000,5.639097744360902,2523,62.1,2,7.0,10,0,1,0,0,1,0,1,0,0
5113,200000,Honda,City,100000,5.649717514124294,1497,78.0,2,5.0,19,0,1,0,0,1,0,0,0,1
5114,350000,Mahindra,Xylo,120000,6.923076923076923,2489,95.0,1,8.0,14,0,1,0,0,1,0,1,0,0
5115,220000,Honda,City,100000,5.649717514124294,1497,78.0,2,5.0,19,0,1,0,0,1,0,0,0,1
5116,412000,Hyundai,Grand,25000,5.291005291005291,1197,82.0,1,5.0,9,0,1,0,0,1,0,0,0,1
5117,126000,Maruti,Wagon,52000,5.291005291005291,1061,67.0,2,5.0,16,0,1,0,0,1,0,0,0,1
5118,430000,Maruti,Swift,63000,3.8461538461538463,1248,74.0,1,5.0,12,0,1,0,0,1,0,1,0,0
5119,130000,Maruti,A-Star,90000,5.2631578947368425,998,66.1,2,5.0,16,0,1,0,0,1,0,0,0,1
5120,350000,Tata,Tiago,60000,4.194630872483222,1199,84.0,1,5.0,8,0,1,0,0,1,0,0,0,1
5121,220000,Maruti,Alto,35000,5.0761421319796955,796,46.3,1,5.0,14,0,1,0,0,1,0,0,0,1
5122,380000,Mahindra,Bolero,80000,6.61764705882353,2523,63.0,1,7.0,14,0,1,0,0,1,0,1,0,0
5123,200000,Ford,Figo,110000,4.5,1399,68.0,2,5.0,15,0,1,0,0,1,0,1,0,0
5124,2000000,Toyota,Fortuner,20000,7.171314741035856,2982,168.5,1,7.0,10,0,1,0,0,1,0,1,0,0
5125,610000,Ford,EcoSport,90000,3.9525691699604746,1498,98.59,1,5.0,10,0,1,0,0,1,0,1,0,0
5126,2500000,BMW,X1,30000,6.365372374283895,1998,189.0,2,5.0,9,0,1,0,1,0,0,0,0,1
5127,620000,Maruti,Swift,61000,3.3847311019180144,1248,74.0,1,5.0,8,0,1,0,0,1,0,1,0,0
5128,150000,Maruti,Omni,66000,6.802721088435375,796,37.0,1,8.0,12,0,1,0,0,1,0,0,0,1
5129,450000,Datsun,GO,80000,4.849660523763336,1198,67.0,1,7.0,7,0,1,0,0,1,0,0,0,1
5130,1150000,Hyundai,Creta,27000,4.575495678698525,1582,126.2,2,5.0,8,0,1,0,0,1,0,1,0,0
5131,500000,Mahindra,KUV,60000,5.5096418732782375,1198,82.0,1,6.0,7,0,1,0,0,1,0,0,0,1
5132,246000,Maruti,Wagon,139000,5.291005291005291,998,67.1,1,5.0,14,0,1,0,0,1,0,0,0,1
5133,400000,Maruti,Eeco,60000,3.4184138559708295,1196,61.7,1,5.0,8,0,1,0,0,1,1,0,0,0
5134,65000,Maruti,800,10000,6.211180124223602,796,37.0,2,4.0,17,0,1,0,0,1,0,0,0,1
5135,725000,Ford,Ecosport,30000,4.147465437788019,1498,98.96,1,5.0,9,0,1,0,0,1,0,1,0,0
5136,736000,Hyundai,Verna,125000,4.032258064516129,1582,126.32,1,5.0,11,0,1,0,1,0,0,1,0,0
5137,700000,Maruti,Swift,45000,3.1690140845070425,1248,74.02,1,5.0,7,0,1,0,0,1,0,1,0,0
5138,150000,Chevrolet,Spark,30000,5.555555555555555,995,62.0,1,5.0,14,0,1,0,0,1,0,0,0,1
5139,180000,Maruti,Alto,80500,5.0761421319796955,796,46.3,2,5.0,15,0,1,0,0,1,0,0,0,1
5140,409999,Toyota,Etios,200000,3.8151759220008477,1364,67.04,1,5.0,11,0,1,0,0,1,0,1,0,0
5141,550000,Mahindra,Bolero,60000,5.639097744360902,2523,62.1,1,7.0,12,0,1,0,0,1,0,1,0,0
5142,50000,Maruti,800,18000,6.211180124223602,796,37.0,2,4.0,21,0,1,0,0,1,0,0,0,1
5143,80000,Maruti,Zen,110000,4.326923076923077,1527,58.0,2,5.0,19,0,1,0,0,1,0,1,0,0
5144,110000,Maruti,Alto,90000,5.0761421319796955,796,46.3,2,5.0,20,0,1,0,0,1,0,0,0,1
5145,180000,Honda,City,120000,5.649717514124294,1497,78.0,2,5.0,19,0,1,0,0,1,0,0,0,1
5146,605000,Maruti,Swift,127000,3.1690140845070425,1248,74.02,1,5.0,8,0,1,0,0,1,0,1,0,0
5147,800000,Maruti,Ertiga,70000,3.6704730831973897,1248,88.5,1,7.0,8,0,1,0,0,1,0,1,0,0
5148,350000,Hyundai,i20,116500,3.9130434782608696,1396,90.0,1,5.0,14,0,1,0,0,1,0,1,0,0
5149,300000,Hyundai,i20,120000,5.405405405405405,1197,82.85,1,5.0,13,0,1,0,0,1,0,0,0,1
5150,160000,Hyundai,Verna,100000,7.194244604316546,1599,103.2,4,5.0,17,0,1,0,0,1,0,0,0,1
5151,225000,Ford,Figo,90000,4.5,1399,68.0,2,5.0,14,0,1,0,0,1,0,1,0,0
5152,1025000,Audi,Q7,120000,7.456503728251864,2967,241.4,3,7.0,16,0,1,0,1,0,0,1,0,0
5153,1300000,Tata,Hexa,40000,5.113636363636363,2179,153.86,1,7.0,8,0,1,0,1,0,0,1,0,0
5154,560000,Volkswagen,Ameo,18000,4.1551246537396125,1498,108.62,1,5.0,7,0,1,0,0,1,0,1,0,0
5155,650000,Maruti,Vitara,70000,3.7037037037037037,1248,88.5,1,5.0,8,0,1,0,0,1,0,1,0,0
5156,1150000,Mahindra,XUV500,29000,5.960264900662252,2179,152.87,1,7.0,7,0,1,0,0,1,0,1,0,0
5157,480000,Maruti,Baleno,65755,4.672897196261682,1197,83.1,1,5.0,9,0,1,0,0,1,0,0,0,1
5158,960000,Ford,EcoSport,2600,3.9130434782608696,1498,98.96,1,5.0,6,0,1,0,0,1,0,1,0,0
5159,1050000,Mahindra,XUV500,46000,5.625,2179,140.0,1,7.0,8,0,1,0,1,0,0,1,0,0
5160,310000,Hyundai,EON,15000,4.739336492890995,814,55.2,2,5.0,8,0,1,0,0,1,0,0,0,1
5161,500000,Maruti,Swift,60000,3.8461538461538463,1248,74.0,1,5.0,11,0,1,0,0,1,0,1,0,0
5162,350000,Maruti,Alto,15500,4.175365344467641,998,67.1,1,5.0,8,0,1,0,1,0,0,0,0,1
5163,365000,Honda,Amaze,120000,3.488372093023256,1498,98.6,1,5.0,10,0,1,0,0,1,0,1,0,0
5164,165000,Mitsubishi,Lancer,120000,6.081081081081081,1998,68.0,3,5.0,17,0,1,0,0,1,0,1,0,0
5165,100000,Tata,Spacio,120000,6.164383561643835,2956,63.0,3,10.0,18,0,1,0,0,1,0,1,0,0
5166,240000,Mahindra,Bolero,80000,6.61764705882353,2523,63.0,2,7.0,18,0,1,0,0,1,0,1,0,0
5167,925000,Mahindra,Marazzo,40000,5.202312138728323,1497,121.0,1,7.0,6,0,1,0,0,1,0,1,0,0
5168,590000,Ford,Figo,15000,5.506607929515418,1196,86.8,1,5.0,7,0,1,0,0,1,0,0,0,1
5169,525000,Tata,Aria,110000,6.569343065693431,2179,138.1,2,7.0,12,0,1,0,0,1,0,1,0,0
5170,720000,Toyota,Innova,80000,6.928406466512702,2494,100.6,2,8.0,11,0,1,0,0,1,0,1,0,0
5171,850000,Renault,Duster,50000,4.591836734693877,1461,108.45,1,5.0,8,0,1,0,1,0,0,1,0,0
5172,490000,Mahindra,Scorpio,110000,7.633587786259542,2179,120.0,1,8.0,15,0,1,0,1,0,0,1,0,0
5173,325000,Honda,Amaze,100000,3.488372093023256,1498,98.6,1,5.0,12,0,1,0,0,1,0,1,0,0
5174,1200000,Hyundai,Verna,20000,4.090909090909091,1582,126.2,1,5.0,6,0,1,0,1,0,0,1,0,0
5175,450000,Mahindra,Bolero,135000,5.639097744360902,2523,62.1,1,7.0,13,0,1,0,0,1,0,1,0,0
5176,300000,Tata,Indigo,50700,4.714510214772132,1405,69.01,1,5.0,11,0,1,0,0,1,0,1,0,0
5177,365000,Volkswagen,Polo,70000,4.077933846850929,1199,73.9,2,5.0,12,0,1,0,0,1,0,1,0,0
5178,500000,Mercedes-Benz,New,120000,8.547008547008547,1796,178.0,1,5.0,18,0,1,0,1,0,0,0,0,1
5179,900000,Toyota,Innova,112000,6.928406466512702,2494,100.6,2,8.0,11,0,1,0,0,1,0,1,0,0
5180,700000,Hyundai,Grand,35000,3.75,1186,73.97,1,5.0,7,0,1,0,0,1,0,1,0,0
5181,880000,Renault,Duster,50000,4.591836734693877,1461,108.45,1,5.0,8,0,1,0,0,1,0,1,0,0
5182,700000,Toyota,Innova,121000,6.928406466512702,2494,100.6,3,7.0,11,0,1,0,0,1,0,1,0,0
5183,380000,Mahindra,Scorpio,120000,7.468879668049792,2179,120.0,2,7.0,16,0,1,0,0,1,0,1,0,0
5184,150000,Toyota,Corolla,90000,7.462686567164179,1794,125.0,3,5.0,19,0,1,0,0,1,0,0,0,1
5185,235000,Maruti,Zen,70000,2.8517110266159693,998,67.1,2,5.0,11,0,1,0,0,1,1,0,0,0
5186,320000,Renault,KWID,20000,4.34593654932638,999,67.0,1,5.0,7,0,1,0,0,1,0,0,0,1
5187,550000,Renault,Duster,60000,4.400977995110025,1461,83.8,1,5.0,10,0,1,0,0,1,0,1,0,0
5188,3200000,BMW,5,40000,4.966887417218543,1995,190.0,1,5.0,9,0,1,0,1,0,0,1,0,0
5189,750000,Toyota,Innova,440000,6.928406466512702,2494,100.6,2,7.0,12,0,1,0,0,1,0,1,0,0
5190,645000,Mahindra,TUV,60000,4.86749594375338,1493,100.0,1,7.0,8,0,1,0,0,1,0,1,0,0
5191,300000,Maruti,Wagon,110000,4.875670404680643,998,67.04,1,5.0,10,0,1,0,0,1,0,0,0,1
5192,580000,Hyundai,i20,152000,4.247286455875413,1396,88.73,1,5.0,9,0,1,0,0,1,0,1,0,0
5193,220000,Hyundai,i20,220000,5.882352941176471,1197,80.0,4,5.0,14,0,1,0,0,1,0,0,0,1
5194,451000,Mahindra,Bolero,70000,5.639097744360902,2523,62.1,1,7.0,12,0,1,0,0,1,0,1,0,0
5195,850000,Tata,Nexon,50000,5.882352941176471,1198,108.5,1,5.0,7,0,1,0,0,1,0,0,0,1
5196,300000,Maruti,Swift,125000,4.66321243523316,1248,73.9,1,5.0,14,0,1,0,0,1,0,1,0,0
5197,350000,Ford,Figo,60000,5.506607929515418,1196,86.8,1,5.0,9,0,1,0,0,1,0,0,0,1
5198,300000,Maruti,Eeco,90000,3.4184138559708295,1196,63.0,1,5.0,11,0,1,0,0,1,1,0,0,0
5199,390000,Maruti,Eeco,30000,3.4184138559708295,1196,63.0,1,5.0,8,0,1,0,0,1,1,0,0,0
5200,1200000,Toyota,Innova,90000,6.928406466512702,2494,100.6,1,8.0,9,0,1,0,0,1,0,1,0,0
5201,550000,Volkswagen,Ameo,20000,5.882352941176471,1198,73.75,1,5.0,8,0,1,0,0,1,0,0,0,1
5202,300000,Maruti,Swift,110000,3.9301310043668125,1248,74.0,3,5.0,13,0,1,0,0,1,0,1,0,0
5203,300000,Volkswagen,Vento,150000,4.381694255111976,1598,103.6,2,5.0,13,0,1,0,0,1,0,1,0,0
5204,350000,Hyundai,i20,110000,3.9130434782608696,1396,90.0,1,5.0,13,0,1,0,0,1,0,1,0,0
5205,880000,Hyundai,Creta,120000,4.575495678698525,1582,126.2,2,5.0,10,0,1,0,0,1,0,1,0,0
5206,160000,Hyundai,Accent,120000,5.6818181818181825,1495,93.7,2,5.0,15,0,1,0,0,1,1,0,0,0
5207,250000,Tata,Sumo,80000,5.88235294117647,2956,83.8,4,7.0,13,0,1,0,0,1,0,1,0,0
5208,660000,Hyundai,i20,110000,4.247286455875413,1396,88.73,1,5.0,9,0,1,0,0,1,0,1,0,0
5209,450000,Tata,Zest,40000,5.691519635742743,1193,88.7,1,5.0,10,0,1,0,0,1,0,0,0,1
5210,400000,Volkswagen,Polo,110000,4.568527918781726,1598,103.6,2,5.0,13,0,1,0,0,1,0,1,0,0
5211,1300000,Mahindra,Scorpio,20000,5.501222493887531,2179,120.0,1,7.0,6,0,1,0,0,1,0,1,0,0
5212,229999,Ford,Figo,230000,4.5,1399,68.1,1,5.0,12,0,1,0,0,1,0,1,0,0
5213,140000,Chevrolet,Beat,60000,5.376344086021505,1199,79.4,1,5.0,15,0,1,0,0,1,0,0,0,1
5214,195000,Maruti,Zen,35000,5.2631578947368425,998,67.1,2,5.0,13,0,1,0,0,1,0,0,0,1
5215,500000,Hyundai,i20,45000,5.817335660267597,1197,81.86,1,5.0,10,0,1,0,0,1,0,0,0,1
5216,60000,Tata,Nano,45000,3.937007874015748,624,38.0,1,4.0,13,0,1,0,0,1,0,0,0,1
5217,400000,Tata,Zest,25000,5.691519635742743,1193,88.7,1,5.0,9,0,1,0,0,1,0,0,0,1
5218,400000,Hyundai,i20,10000,5.376344086021505,1197,81.83,1,5.0,11,0,1,0,0,1,0,0,0,1
5219,380000,Maruti,Wagon,19000,4.875670404680643,998,67.04,1,5.0,7,0,1,0,0,1,0,0,0,1
5220,579000,Maruti,Baleno,10000,4.672897196261682,1197,83.1,1,5.0,6,0,1,0,0,1,0,0,0,1
